"","name","country","age","overall","potential","club","pos","value","wage"
"1274","Vlad Pop","Romania",20,57,71,"FC U Craiova 1948","CM",4e+05,1000
"1275","Sofiane Djeffal","France",22,57,66,"D.C. United","CM",375000,1000
"1276","José Mijares","Venezuela",18,57,69,"Deportivo La Guaira FC","CM",375000,500
"1277","Felix Hache","Germany",17,57,72,"FC Erzgebirge Aue","CM",375000,500
"1278","Jonathan Capuz","Ecuador",22,57,65,"Mushuc Runa","CM",375000,500
"1279","Tsotne Bendianishvili","Georgia",18,57,73,"KV Kortrijk","CM",425000,850
"1280","Steeve Eyango","France",20,57,74,"Genoa","CM",425000,2000
"1281","Plamedi Buni Jorge","Angola",20,57,66,"Rodez Aveyron Football","CM",350000,750
"1282","Frankie Maguire","England",17,57,75,"Sheffield United","CM",4e+05,600
"1283","Archie Meekison","Scotland",19,57,74,"Dundee United","CM",425000,750
"1284","César Castillo","Mexico",20,57,65,"Club Tijuana","CM",350000,2000
"1285","Ben Davis","Thailand",20,57,66,"Oxford United","CM",350000,1000
"1286","Mathias Olesen","Luxembourg",20,57,68,"1. FC Köln","CM",350000,3000
"1287","Wai-Tsun Dai","Hong Kong",21,57,67,"Shenzhen FC","CM",375000,1000
"1288","Jacob Montes","United States",22,57,64,"Crystal Palace","CM",325000,7000
"1289","Cameron Duke","United States",20,57,70,"Sporting Kansas City","CM",4e+05,1000
"1290","Leo Vielgut","Austria",20,57,68,"RZ Pellets Wolfsberger AC","CM",350000,2000
"1291","Emiliano Vidart","Uruguay",19,57,68,"Montevideo Wanderers","CM",350000,500
"1292","Santiago Trigos","Mexico",19,57,68,"Club Universidad Nacional","CM",350000,1000
"1293","Elliot Thorpe","Wales",20,57,68,"Luton Town","CM",350000,2000
"1294","Einar Iversen","Norway",20,57,71,"Everton","CM",4e+05,8000
"1295","Gary Moya","Chile",19,57,65,"CD Everton de Viña del Mar","CM",350000,500
"1296","Daniel Crisostomo","United States",24,57,64,"Los Angeles FC","CM",325000,1000
"1297","Abraham Okyere","Ghana",18,56,70,"K Beerschot VA","CM",325000,700
"1298","Damiano Pecile","Canada",19,56,69,"Venezia FC","CM",350000,800
"1299","Kerui Chen","China PR",25,56,59,"Shandong Taishan","CM",190000,3000
"1300","Oliver Sørensen","Denmark",19,56,72,"FC Midtjylland","CM",375000,2000
"1301","Luke Heeney","Republic of Ireland",22,56,60,"Drogheda United","CM",210000,500
"1302","Pyry Hannola","Finland",19,56,73,"HJK Helsinki","CM",375000,500
"1303","Keenan Appiah-Forson","England",19,56,71,"West Ham United","CM",350000,5000
"1304","Johan Bakke","Norway",17,56,72,"Molde FK","CM",350000,500
"1305","Aleksander D. Nilsson","Sweden",18,56,71,"Sandefjord Fotball","CM",325000,500
"1306","Milan Robberechts","Belgium",17,56,74,"KV Mechelen","CM",350000,500
"1307","Maicol León","Chile",18,56,71,"Club Deportivo Palestino","CM",325000,500
"1308","Thomas Schirò","Italy",21,56,66,"Crotone","CM",325000,500
"1309","Pablo Martinez","Wales",20,56,60,"Bristol Rovers","CM",2e+05,2000
"1310","Nicky Hernandez","United States",22,56,65,"FC Dallas","CM",325000,1000
"1311","Emanuel Dat","Romania",20,56,66,"CS Mioveni","CM",3e+05,800
"1312","Daniel Vidal Martínez","Spain",21,56,67,"CD Lugo","CM",325000,1000
"1313","Scott Pollock","England",20,56,64,"Northampton Town","CM",3e+05,2000
"1314","Juan Velásquez","Mexico",21,56,63,"Fútbol Club Juárez","CM",3e+05,1000
"1315","Ricky Aguiar","England",20,56,65,"Swindon Town","CM",3e+05,2000
"1316","Luis Calzadilla","Mexico",21,56,64,"Club Atlético de San Luis","CM",325000,2000
"1317","Arjan Raikhy","England",18,56,71,"Aston Villa","CM",325000,3000
"1318","Tommi O'Reilly","Republic of Ireland",17,56,76,"Aston Villa","CM",375000,1000
"1319","Juan Rangel","Mexico",21,56,64,"Club León","CM",325000,3000
"1320","Daylam Meddah","France",18,56,70,"Le Havre AC","CM",325000,550
"1321","Barry Baggley","Northern Ireland",19,56,65,"Fleetwood Town","CM",3e+05,1000
"1322","Yordi López","Uruguay",19,56,71,"Liverpool Fútbol Club","CM",350000,500
"1323","Charlie Webster","England",17,56,80,"Chelsea","CM",450000,2000
"1324","Samy Faraj","Algeria",19,56,69,"FC Sochaux-Montbéliard","CM",350000,700
"1325","Junnosuke Suzuki","Japan",17,56,70,"Shonan Bellmare","CM",325000,500
"1326","Dae Woo Kim","Korea Republic",20,56,64,"Gangwon FC","CM",3e+05,1000
"1327","Jahaziel Marchand","Mexico",19,56,65,"Pachuca","CM",3e+05,2000
"1328","Ricardo Alves","Switzerland",19,56,73,"Servette FC","CM",375000,2000
"1329","Johan Rotsen","France",24,56,61,"US Quevilly Rouen Métropole","CM",210000,950
"1330","Simone Trimboli","Italy",19,56,70,"U.C. Sampdoria","CM",350000,2000
"1331","Turan Tuzlacik","Netherlands",20,56,64,"Go Ahead Eagles","CM",3e+05,1000
"1332","André Boman","Sweden",19,56,67,"Varbergs BoIS FC","CM",3e+05,500
"1333","Jonny Ngandu","England",19,56,71,"Coventry City","CM",350000,2000
"1334","Vlad Mitrea","Romania",20,56,68,"CS Mioveni","CM",350000,800
"1335","Adam Petersson","Sweden",20,56,70,"Mjällby AIF","CM",350000,550
"1336","Felix Paschke","Germany",17,56,69,"Hamburger SV","CM",325000,500
"1337","Dmitry Markitesov","Russia",20,56,65,"Spartak Moskva","CM",3e+05,6000
"1338","Marc Leonard","Scotland",19,56,71,"Brighton & Hove Albion","CM",350000,5000
"1339","Harvey Macadam","England",20,56,67,"Fleetwood Town","CM",3e+05,1000
"1340","Kaito Yasui","Japan",21,56,66,"Urawa Red Diamonds","CM",325000,2000
"1341","Caolán Boyd-Munce","Northern Ireland",21,56,66,"Middlesbrough","CM",325000,3000
"1342","Otto Rosengren","Sweden",18,56,75,"Mjällby AIF","CM",350000,500
"1343","Diego Medina","Mexico",20,56,68,"Santos Laguna","CM",350000,2000
"1344","Diego Zago","Mexico",19,56,71,"Puebla FC","CM",350000,850
"1345","Théo Le Bris","France",18,56,70,"FC Lorient","CM",325000,1000
"1346","Kristian Bernt Torgersen","Norway",18,56,71,"Stabæk Fotball","CM",325000,500
"1347","Tomoki Kondo","Japan",20,55,65,"Yokohama FC","CM",275000,600
"1348","Raúl Castillo","Mexico",20,55,66,"Puebla FC","CM",275000,1000
"1349","Byung Kwon Hwang","Korea Republic",21,55,65,"Daegu FC","CM",275000,1000
"1350","Claudio Espinoza","Chile",19,55,64,"Unión Española","CM",275000,600
"1351","Oscar Luigi Fraulo","Denmark",17,55,72,"FC Midtjylland","CM",325000,500
"1352","Bassim Boukteb","Belgium",19,55,65,"Seraing","CM",275000,1000
"1353","Kevin Holmén","Sweden",19,55,70,"IF Elfsborg","CM",3e+05,500
"1354","James Vennings","England",20,55,68,"Charlton Athletic","CM",3e+05,1000
"1355","Oumar Ngom","France",17,55,71,"Chamois Niortais Football Club","CM",325000,500
"1356","Suresh Wangjam","India",20,55,65,"Bengaluru FC","CM",275000,500
"1357","Ibrahim Karamoko","France",20,55,65,"Torino F.C.","CM",275000,4000
"1358","Andreas Pyndt","Denmark",20,55,66,"Brøndby IF","CM",275000,2000
"1359","Ethan Brierley","England",17,55,69,"Rochdale","CM",275000,500
"1360","Bas Van Den Eynden","Belgium",19,55,69,"KV Mechelen","CM",3e+05,1000
"1361","Giordano Colli","Australia",21,55,65,"Perth Glory","CM",275000,750
"1362","Matías Cabrera","Uruguay",19,55,66,"Montevideo City Torque","CM",275000,500
"1363","John Freeman","England",19,55,63,"Milton Keynes Dons","CM",275000,1000
"1364","Taylor Charters","England",19,55,70,"Carlisle United","CM",3e+05,1000
"1365","Riku Yamane","Japan",17,55,74,"Yokohama F. Marinos","CM",325000,500
"1366","Fredrik Sjøvold","Norway",17,55,74,"FK Bodø/Glimt","CM",325000,500
"1367","Rodrigo Díaz Desidel","Chile",19,55,70,"CD Everton de Viña del Mar","CM",3e+05,500
"1368","Asker Beck","Denmark",17,55,75,"Aarhus GF","CM",350000,500
"1369","Valentín Demateis","Argentina",20,55,67,"Deportivo Ñublense","CM",3e+05,650
"1370","Lalthathanga Khawlhring","India",23,55,61,"Kerala Blasters FC","CM",2e+05,500
"1371","Florin Balan","Romania",19,55,71,"FC Voluntari","CM",325000,550
"1372","Adam Wikman","Sweden",17,55,70,"IK Sirius","CM",275000,500
"1373","Abdulaziz Damdam","Saudi Arabia",26,55,56,"Al Batin","CM",150000,2000
"1374","Ben Dempsey","England",21,55,63,"Charlton Athletic","CM",275000,1000
"1375","Daniel Aguirre","United States",21,55,62,"LA Galaxy","CM",250000,950
"1376","Þórir Jóhann Helgason","Iceland",20,55,65,"Lecce","CM",275000,550
"1377","Roy van Mameren","Netherlands",20,55,66,"SC Cambuur","CM",275000,1000
"1378","Farick Haddad","Chile",18,55,65,"Unión La Calera","CM",275000,500
"1379","Tobias Hafstad","Norway",19,55,69,"Tromsø IL","CM",3e+05,500
"1380","Malcolm Viltard","France",18,55,68,"FC Sochaux-Montbéliard","CM",3e+05,500
"1381","Liam Gibbs","England",18,55,70,"Norwich City","CM",3e+05,2000
"1382","Sang Jun Kim","Korea Republic",19,55,67,"Suwon Samsung Bluewings","CM",3e+05,600
"1383","Eryk Galara","Poland",20,55,64,"PGE FKS Stal Mielec","CM",275000,550
"1384","Jan Chorushij","Germany",18,55,69,"VfL Osnabrück","CM",3e+05,500
"1385","Nacim El Hassani","France",21,55,65,"Chamois Niortais Football Club","CM",275000,850
"1386","Yanis Chahid","France",16,55,70,"Dijon FCO","CM",275000,500
"1387","Jack Skahan","United States",23,55,61,"San Jose Earthquakes","CM",2e+05,1000
"1388","Buluthan Bulut","Turkey",18,55,71,"Aytemiz Alanyaspor","CM",325000,750
"1389","Eric Taylor","Ghana",20,55,67,"Lillestrøm SK","CM",3e+05,650
"1390","Aneurin Livermore","Wales",18,55,67,"Newport County","CM",3e+05,700
"1391","Yazid Heimur","Germany",18,55,66,"FC Viktoria 1889 Berlin","CM",275000,500
"1392","Joe Hodge","Republic of Ireland",18,55,72,"Wolverhampton Wanderers","CM",325000,3000
"1393","Antoni Kozubal","Poland",16,55,75,"Lech Poznan","CM",350000,500
"1394","Amane Romeo","Côte d'Ivoire",18,55,72,"BK Häcken","CM",325000,500
"1395","Syver Aas","Norway",17,55,75,"Odds BK","CM",350000,500
"1396","Amel Mujanic","Sweden",20,55,69,"Malmö FF","CM",3e+05,1000
"1397","Laurent Jacques Mendy","Senegal",19,55,69,"Sarpsborg 08 FF","CM",3e+05,500
"1398","Ardon Jashari","Switzerland",18,55,75,"FC Luzern","CM",350000,800
"1399","Ryan Finnigan","England",17,55,73,"Southampton","CM",325000,900
"1400","Amarjit Singh Kiyam","India",20,55,68,"SC East Bengal FC","CM",3e+05,500
"1401","Benjamín Iglesias","Chile",18,55,68,"Universidad Católica","CM",3e+05,650
"1402","Isak Bråholm","Sweden",20,55,65,"IK Sirius","CM",275000,600
"1403","Valentin Borcea","Romania",19,54,70,"FC Dinamo 1948 Bucuresti","CM",275000,550
"1404","Finlay Robertson","Scotland",18,54,72,"Dundee FC","CM",275000,500
"1405","Erik Stavås Skistad","Norway",20,54,66,"Mjøndalen IF","CM",250000,550
"1406","Connor Dixon","England",20,54,66,"Derby County","CM",250000,2000
"1407","Matt Young","England",18,54,68,"Leyton Orient","CM",250000,850
"1408","Lirik Vishi","Switzerland",19,54,69,"FC Basel 1893","CM",250000,1000
"1409","Lucas Puyol","Uruguay",17,54,65,"Club Atlético Rentistas","CM",220000,500
"1410","Magnus Riisnæs","Norway",16,54,77,"Vålerenga Fotball","CM",325000,500
"1411","Diego Bravo","Chile",18,54,64,"CD Huachipato","CM",230000,500
"1412","Niklas Jensen Wassberg","Norway",17,54,76,"SK Brann","CM",325000,500
"1413","Lewis Leigh","England",17,54,74,"Preston North End","CM",3e+05,650
"1414","Lewis Simper","England",19,54,65,"Cambridge United","CM",230000,850
"1415","Joe Robbins","England",19,54,70,"Crewe Alexandra","CM",275000,1000
"1416","Raul <U+0218>teau","Romania",20,54,64,"Gaz Metan Medias","CM",240000,1000
"1417","Ole Enersen","Norway",18,54,71,"Strømsgodset IF","CM",275000,500
"1418","Noel Buck","United States",16,54,73,"New England Revolution","CM",275000,500
"1419","Joe Willis","England",19,54,60,"Walsall","CM",160000,1000
"1420","Leon Chambers-Parillon","England",19,54,64,"Oxford United","CM",230000,1000
"1421","Ronaldo González","Mexico",21,54,64,"Gallos Blancos de Querétaro","CM",240000,1000
"1422","Jakob Andersson","Sweden",18,54,67,"Degerfors IF","CM",250000,500
"1423","Marley Marshall","England",18,54,69,"Colchester United","CM",250000,850
"1424","Jack Armson","Australia",21,54,61,"Newcastle Jets","CM",220000,500
"1425","Kian Corbally","Republic of Ireland",17,54,66,"St. Patrick's Athletic","CM",240000,500
"1426","Álvaro Garrido","Chile",21,54,68,"CD Huachipato","CM",275000,900
"1427","Kane Thompson-Sommers","England",20,54,64,"Birmingham City","CM",240000,2000
"1428","Ionu<U+021B> Zanfir","Romania",19,54,63,"FC U Craiova 1948","CM",230000,900
"1429","Philipp Sonn","Germany",16,54,73,"SV Darmstadt 98","CM",275000,500
"1430","Max Balard","Australia",20,54,66,"Central Coast Mariners","CM",250000,500
"1431","Adrien Delphis","France",18,54,67,"FC Sochaux-Montbéliard","CM",250000,500
"1432","Tom Mehew","England",20,54,61,"Bristol Rovers","CM",210000,2000
"1433","Adan Abadala Hussein","Norway",18,54,71,"FK Bodø/Glimt","CM",275000,500
"1434","Harvey Bunker","England",18,54,66,"Forest Green Rovers","CM",250000,1000
"1435","Ahmed Bahusayn","Saudi Arabia",20,54,65,"Al Ittihad","CM",240000,4000
"1436","Javier Ajenjo Hyjek","Poland",20,54,65,"Slask Wroclaw","CM",240000,1000
"1437","Luke Duzel","Australia",19,54,68,"Western United FC","CM",250000,500
"1438","Arsen Hrosu","Ukraine",20,54,64,"Górnik Zabrze","CM",240000,950
"1439","Jakub Nowakowski","Poland",19,54,65,"Radomiak Radom","CM",230000,500
"1440","Owen Hesketh","Wales",18,54,70,"Wolverhampton Wanderers","CM",275000,3000
"1441","Luke Mariette","Wales",17,53,73,"Blackpool","CM",250000,500
"1442","Adam Lovatt","England",22,53,61,"Sutton United","CM",210000,1000
"1443","Musab Al Juwair","Saudi Arabia",18,53,70,"Al Hilal","CM",240000,2000
"1444","Nicolás Fernández","Uruguay",18,53,64,"Club Atlético Rentistas","CM",2e+05,500
"1445","Isaac Fletcher","England",19,53,62,"Hartlepool United","CM",2e+05,2000
"1446","Florent Hoti","Kosovo",20,53,64,"Dundee United","CM",2e+05,900
"1447","Liam Loughlan","England",19,53,64,"Salford City","CM",2e+05,2000
"1448","Carlos Harvey","Panama",21,53,62,"LA Galaxy","CM",210000,950
"1449","Siriky Sanogo","Côte d'Ivoire",19,53,67,"Benevento","CM",220000,500
"1450","Mobashir Rahman","India",23,53,60,"Jamshedpur FC","CM",190000,500
"1451","Emil Özkan","Sweden",17,53,67,"IK Sirius","CM",210000,500
"1452","Kang Hyeon Lee","Korea Republic",22,53,62,"Incheon United FC","CM",210000,800
"1453","Dylan Teves","United States",21,53,64,"Seattle Sounders FC","CM",210000,950
"1454","Apipon Tongnoy","Norway",19,53,68,"Lillestrøm SK","CM",220000,500
"1455","Adrian Bukowski","Poland",18,53,69,"Slask Wroclaw","CM",240000,500
"1456","Emil Kischka","Germany",19,53,68,"Eintracht Braunschweig","CM",220000,700
"1457","Joel Tabiner","England",17,53,69,"Crewe Alexandra","CM",230000,500
"1458","Adam MacKinnon","Scotland",18,53,73,"Ross County FC","CM",250000,500
"1459","Filip Gryglak","Poland",16,53,77,"Slask Wroclaw","CM",3e+05,500
"1460","Dino Salihovic","Sweden",18,53,66,"IFK Norrköping","CM",220000,500
"1461","Ludvig Carlius","Sweden",20,53,66,"Mjällby AIF","CM",220000,500
"1462","Will Vint","United States",19,53,67,"Colorado Rapids","CM",220000,750
"1463","Ethan Hill","England",18,53,65,"Mansfield Town","CM",220000,1000
"1464","Mads Enggård","Denmark",17,53,70,"Randers FC","CM",230000,500
"1465","Scott Smith","Wales",20,53,64,"Wigan Athletic","CM",2e+05,750
"1466","David Edvardsson","Sweden",19,53,68,"Malmö FF","CM",220000,750
"1467","Rhys-James Fenlon","England",19,53,62,"Accrington Stanley","CM",2e+05,550
"1468","Jake Peck","England",20,52,64,"Luton Town","CM",190000,2000
"1469","James Melhado","England",20,52,65,"Salford City","CM",190000,2000
"1470","Peder Meen Johansen","Norway",17,52,71,"Sandefjord Fotball","CM",2e+05,500
"1471","Halik Abraham","China PR",20,52,65,"Shanghai Port FC","CM",190000,2000
"1472","Markus Björkqvist","Sweden",17,52,71,"Malmö FF","CM",2e+05,500
"1473","Wahengbam Angousana","India",25,52,54,"SC East Bengal FC","CM",1e+05,500
"1474","Will Jenkins-Davies","Wales",16,52,71,"Plymouth Argyle","CM",2e+05,500
"1475","Finlay Johnson","England",16,52,63,"Stevenage","CM",160000,500
"1476","Ben Kershaw","England",17,52,63,"Rochdale","CM",160000,500
"1477","Kosuke Saito","Japan",16,52,70,"Vegalta Sendai","CM",2e+05,500
"1478","Ossama Ashley","England",21,52,64,"West Ham United","CM",2e+05,6000
"1479","Tomas Stabell","Norway",19,52,67,"Tromsø IL","CM",190000,500
"1480","Till Streller","Germany",18,52,68,"SV Darmstadt 98","CM",2e+05,800
"1481","Jin Yong Lee","Korea Republic",20,52,64,"Daegu FC","CM",190000,1000
"1482","Marius Broholm","Norway",16,52,70,"Rosenborg BK","CM",2e+05,500
"1483","Connor Barron","Scotland",18,52,72,"Aberdeen","CM",220000,500
"1484","Roberto Dini<U+021B>a","Romania",18,52,64,"FC Dinamo 1948 Bucuresti","CM",180000,500
"1485","Regan Riley","England",18,52,72,"Norwich City","CM",220000,2000
"1486","Oliver Larraz","United States",19,52,66,"Colorado Rapids","CM",190000,750
"1487","Jackson Manuel","New Zealand",18,52,64,"Wellington Phoenix","CM",180000,500
"1488","Cristian Cîmpean","Romania",18,52,67,"Gaz Metan Medias","CM",180000,550
"1489","Ross Fay","Republic of Ireland",18,52,60,"St. Patrick's Athletic","CM",170000,500
"1490","Dylan Murugesapillai","Norway",17,52,70,"Lillestrøm SK","CM",2e+05,500
"1491","Leandro E. Neto","Norway",16,52,72,"Lillestrøm SK","CM",210000,500
"1492","Issah Salou","Niger",22,52,60,"Randers FC","CM",180000,2000
"1493","Juan Castilla","Colombia",16,52,72,"Houston Dynamo","CM",210000,500
"1494","Billy Brooks","Republic of Ireland",17,52,68,"Lincoln City","CM",2e+05,500
"1495","Fares Al Shahrani","Saudi Arabia",20,52,66,"Damac FC","CM",190000,2000
"1496","Oisin Gallagher","Republic of Ireland",16,52,69,"Lincoln City","CM",2e+05,500
"1497","Antony Papadopoulos","England",18,52,63,"Leyton Orient","CM",170000,850
"1498","Juan Affonso","Uruguay",23,52,59,"Cerro Largo Fútbol Club","CM",160000,500
"1499","Enzo Bardeli","France",20,52,60,"USL Dunkerque","CM",170000,800
"1500","Abdallah Basit","Ghana",21,52,62,"Benevento","CM",180000,500
"1501","Hyeon Seung Lee","Korea Republic",21,52,66,"Ulsan Hyundai FC","CM",2e+05,1000
"1502","Liam Munther","Sweden",20,52,63,"Varbergs BoIS FC","CM",170000,500
"1503","Olly Green","England",18,52,67,"Hull City","CM",180000,750
"1504","Runar Norheim","Norway",16,52,75,"Tromsø IL","CM",250000,500
"1505","Robbie Hamilton","Scotland",16,52,71,"Hibernian","CM",2e+05,500
"1506","Luke Nippard","England",19,52,65,"AFC Bournemouth","CM",190000,3000
"1507","Martin Bergum","Norway",19,52,67,"Lillestrøm SK","CM",190000,500
"1508","Harry McHugh","England",17,52,67,"Wigan Athletic","CM",180000,500
"1509","Liam Cross","England",18,52,70,"Northampton Town","CM",2e+05,1000
"1510","Sang Hoon Paik","Korea Republic",19,52,67,"FC Seoul","CM",190000,550
"1511","Alexander Freitag","Germany",22,52,59,"TSV 1860 München","CM",160000,600
"1512","Tarik Ibrahimagic","Denmark",20,52,65,"Odense Boldklub","CM",190000,2000
"1513","Harry Jewitt-White","Wales",17,52,74,"Portsmouth","CM",250000,500
"1514","Valdemar Sadrifar","Denmark",19,52,67,"Vejle Boldklub","CM",190000,1000
"1515","Josh Dixon","England",20,52,62,"Carlisle United","CM",170000,2000
"1516","Harrison Steele","Australia",18,52,60,"Central Coast Mariners","CM",170000,500
"1517","Jordan Scanlon","England",17,52,63,"Rochdale","CM",160000,500
"1518","Jae Sung Kim","Korea Republic",21,51,60,"Ulsan Hyundai FC","CM",130000,1000
"1519","Faisal Al Mutairi","Saudi Arabia",21,51,59,"Al Taawoun","CM",130000,3000
"1520","Tom Jenkins","England",17,51,65,"Wrexham AFC","CM",130000,500
"1521","Tate Campbell","England",19,51,68,"Birmingham City","CM",150000,2000
"1522","Leo Bech Hermansen","Norway",17,51,71,"Sarpsborg 08 FF","CM",160000,500
"1523","Liam Chipperfield","Switzerland",17,51,74,"FC Basel 1893","CM",180000,500
"1524","Elliot Bolton","England",18,51,68,"AFC Wimbledon","CM",150000,500
"1525","Nathan Wicht","Switzerland",17,51,70,"TSV 1860 München","CM",150000,500
"1526","Alfie Williams","England",16,51,67,"Stevenage","CM",150000,500
"1527","Jack Veale","England",18,51,58,"Exeter City","CM",110000,700
"1528","Jack Moore-Billam","England",17,51,67,"Scunthorpe United","CM",150000,500
"1529","Filip Loftesnes-Bjune","Norway",16,51,72,"Sandefjord Fotball","CM",180000,500
"1530","Peter Abimbola","England",17,51,67,"Northampton Town","CM",150000,500
"1531","Luke Stowe","England",18,51,65,"Accrington Stanley","CM",140000,500
"1532","Nagi Kawatani","Japan",17,51,61,"Shimizu S-Pulse","CM",120000,500
"1533","Mansour Al Bishi","Saudi Arabia",21,51,62,"Al Raed","CM",130000,4000
"1534","Ramon Ga<U+0219>par","Romania",18,51,70,"Gaz Metan Medias","CM",150000,550
"1535","Baba Adeeko","Republic of Ireland",17,51,67,"Wigan Athletic","CM",150000,500
"1536","Harry McGee","England",17,51,69,"Wigan Athletic","CM",150000,500
"1537","Finn Robson","Scotland",17,51,69,"Dundee United","CM",150000,500
"1538","Arran Pettifer","England",17,51,65,"Bolton Wanderers","CM",130000,500
"1539","Brad Williams","England",16,51,64,"Harrogate Town","CM",130000,500
"1540","Christy Davis","India",22,50,59,"FC Goa","CM",1e+05,500
"1541","Reed Baker-Whiting","United States",16,50,71,"Seattle Sounders FC","CM",150000,500
"1542","Alexandru Blidar","Romania",18,50,68,"FC U Craiova 1948","CM",120000,500
"1543","Keelan Leslie","England",18,50,68,"Carlisle United","CM",120000,650
"1544","Javier Casas Jr.","United States",18,50,73,"Chicago Fire Football Club","CM",150000,500
"1545","Christian Witzig","Switzerland",20,50,64,"FC St. Gallen 1879","CM",110000,1000
"1546","Lars Erik Sødal","Norway",19,50,70,"Viking FK","CM",130000,500
"1547","Finley Shrimpton","England",18,50,67,"Scunthorpe United","CM",120000,800
"1548","Samuel Wikman","Sweden",19,50,65,"IK Sirius","CM",110000,500
"1549","Sam Klein","Australia",17,50,66,"Brisbane Roar","CM",120000,500
"1550","Jesús Castellano","Venezuela",17,50,69,"New York Red Bulls","CM",120000,500
"1551","Edward Caspers","Australia",17,50,65,"Macarthur FC","CM",110000,500
"1552","Sonny Lewis","Wales",16,50,65,"Newport County","CM",110000,500
"1553","Ayush Adhikari","India",20,50,63,"Kerala Blasters FC","CM",110000,500
"1554","Mads Søndergaard","Denmark",18,50,65,"Viborg FF","CM",110000,600
"1555","Anders Dahl","Denmark",19,50,66,"Silkeborg IF","CM",120000,950
"1556","Jeppe Grøn","Denmark",18,50,68,"Silkeborg IF","CM",120000,600
"1557","Adam Porter","England",19,50,61,"Stoke City","CM",1e+05,2000
"1558","Haoran Wang","China PR",20,50,60,"Henan Songshan Longmen FC","CM",1e+05,1000
"1559","Adam Murphy","Republic of Ireland",16,50,67,"St. Patrick's Athletic","CM",120000,500
"1560","Noa Dundas","Netherlands",17,50,73,"FC Basel 1893","CM",150000,500
"1561","Sam Beckwith","England",19,50,64,"Luton Town","CM",110000,1000
"1562","Jin Sung Kim","Korea Republic",21,50,61,"FC Seoul","CM",1e+05,650
"1563","Vetle Walle Egeli","Norway",17,50,66,"Sandefjord Fotball","CM",120000,500
"1564","Eivind Helgeland","Norway",17,50,69,"FK Haugesund","CM",120000,500
"1565","Vegard Solheim","Norway",16,50,69,"FK Haugesund","CM",120000,500
"1566","Givson Singh","India",19,50,66,"Kerala Blasters FC","CM",120000,500
"1567","Szymon Kowalczyk","England",17,50,62,"Crawley Town","CM",110000,500
"1568","Haijian Wang","China PR",20,50,59,"Shanghai Shenhua FC","CM",1e+05,2000
"1569","Horatiu Covaci","Romania",17,50,65,"Gaz Metan Medias","CM",110000,500
"1570","Denis Ursu","Romania",17,50,68,"Gaz Metan Medias","CM",120000,500
"1571","Isaac Modi","England",17,50,73,"Oldham Athletic","CM",150000,500
"1572","Joe Edwards","England",17,50,73,"Oldham Athletic","CM",150000,500
"1573","Gustav Bendrik","Sweden",18,50,65,"Varbergs BoIS FC","CM",110000,500
"1574","Anton Ingves","Sweden",19,50,66,"Örebro SK","CM",120000,500
"1575","Daniel Skare","Norway",17,50,69,"Mjøndalen IF","CM",120000,500
"1576","Matthew Tweedley","England",17,50,74,"Bolton Wanderers","CM",150000,500
"1577","Alexandru Jipa","Romania",19,50,59,"AFC Chindia Târgovi<U+0219>te","CM",1e+05,700
"1578","Lasse Haysen","Denmark",19,50,61,"SønderjyskE","CM",1e+05,1000
"1579","Ryan MacLeman","Scotland",16,50,70,"Ross County FC","CM",130000,500
"1580","Brandon McMorrow","Australia",19,50,62,"Brisbane Roar","CM",110000,500
"1581","Xuyang Fan","China PR",22,50,56,"Tianjin Jinmen Tiger FC","CM",70000,2000
"1582","Callum Stringer","Republic of Ireland",19,50,60,"Waterford FC","CM",1e+05,500
"1583","Longfei Xie","China PR",20,49,56,"Beijing Guoan FC","CM",90000,2000
"1584","Xiangshuo Zhang","China PR",20,49,55,"Shijiazhuang Ever Bright F.C.","CM",70000,1000
"1585","Jong Tae Yoon","Korea Republic",23,49,56,"Daegu FC","CM",90000,1000
"1586","Ruifeng Huang","China PR",21,49,60,"Shenzhen FC","CM",1e+05,1000
"1587","Yongjun Wen","China PR",18,49,61,"Guangzhou City","CM",110000,750
"1588","Chun Lok Tan","Hong Kong",25,49,51,"Guangzhou City","CM",60000,2000
"1589","Jake Davis","United States",19,49,66,"Sporting Kansas City","CM",120000,650
"1590","Orrin McLaughlin","Northern Ireland",18,49,63,"Derry City","CM",110000,500
"1591","Graham O'Reilly","Republic of Ireland",18,49,63,"Waterford FC","CM",110000,500
"1592","Dong Hyeok Kang","Korea Republic",21,49,58,"Ulsan Hyundai FC","CM",1e+05,1000
"1593","Gi Hyeok Lee","Korea Republic",20,49,56,"Suwon FC","CM",90000,650
"1594","Hao Fang","China PR",21,49,54,"Wuhan FC","CM",70000,1000
"1595","Yinquan Kong","China PR",21,49,56,"Dalian Professional Football Club","CM",90000,2000
"1596","Zhixuan Du","China PR",19,48,60,"Henan Songshan Longmen FC","CM",110000,1000
"1597","Yunqi Guo","China PR",24,48,53,"Shijiazhuang Ever Bright F.C.","CM",70000,1000
"1598","Xintao Song","China PR",19,48,58,"Hebei FC","CM",1e+05,1000
"1599","Abhishek Suryavanshi","India",20,48,59,"ATK Mohun Bagan FC","CM",1e+05,500
"1600","Jianwen Wang","China PR",33,48,48,"Qingdao FC","CM",30000,2000
"1601","Wei Liao","China PR",22,48,54,"Hebei FC","CM",70000,2000
"1602","Chunxin Chen","China PR",23,48,55,"Shanghai Port FC","CM",90000,3000
